FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5
Marvelous,Nakamba,MID,AVL,4500000,0,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,2437,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1841,0,-1,0,0,0,1841,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City
Wilfred,Ndidi,MID,LEI,5000000,2,2,2,4E-07,4E-07,0,4431,0,2,0,0,0,0,0,0.4,4431,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,3353,0,-1,0,0,90,3353,0,0,12,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Reiss,Nelson,MID,ARS,5000000,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,616,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,-1,0,0,0,119,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
,Neto,GLK,BOU,4500000,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,459,0,-1,0,0,0,459,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
,Neto,MID,WOL,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,94110,0,2,0,0,0,0,0,0.4,94110,0,0,2,0,0.4,0,2,0,0,0,0,0,16.3,50930,0,-1,0,0,90,50930,0,0,15,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
,Neves,MID,WOL,5500000,4,4,4,7.27272727272727E-07,7.27272727272727E-07,0,14114,0,2,0,0,0,0,0,0.7,14114,0,0,4,0,0.7,0,4,2,0,0,0,0,1.9,16300,0,-1,0,0,90,16300,0,0,25,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Moussa,Niakhaté,DEF,NFO,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1618,0,2,0,0,0,0,0,0.2,1618,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,456,0,-1,0,0,82,456,0,0,10,West Ham,Everton,Tottenham,Man City,Bournemouth
Eddie,Nketiah,FWD,ARS,6900000,1,1,1,1.44927536231884E-07,1.44927536231884E-07,0,20357,0,0,0,0,0,0,0,0.1,20357,-1,1,1,1,0.1,0,1,0,0,0,0,0,0.7,3688,0,-1,0,0,7,3688,-1,0,4,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Niels,Nkounkou,DEF,EVE,4000000,0,0,0,0,0,0,4017,0,0,0,0,0,0,0,0,4017,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3144,0,-1,0,0,0,3144,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Christian,Nørgaard,MID,BRE,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,2754,0,2,0,0,0,0,0,0.4,2754,0,0,2,0,0.4,0,2,0,0,0,0,0,0.3,1201,0,-1,0,0,72,1201,0,0,14,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
Lewis,O'Brien,MID,NFO,5000000,1,1,1,2E-07,2E-07,0,473,1,1,0,0,0,0,0,0.2,473,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,160,0,-1,0,0,74,160,0,0,7,West Ham,Everton,Tottenham,Man City,Bournemouth
Martin,Ødegaard,MID,ARS,6500000,3,3,3,4.61538461538462E-07,4.61538461538462E-07,0,125160,0,0,0,0,0,0,0,0.5,125160,0,0,3,0,0.5,0,3,0,0,1,0,0,13.4,54056,0,-1,0,0,90,54056,0,0,9,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Angelo,Ogbonna,DEF,WHU,4500000,0,0,0,0,0,0,2761,0,0,0,0,0,0,0,0,2761,0,0,0,0,0,0,0,0,0,0,0,0,0.1,23,0,-1,0,0,0,23,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
,Ojeda,MID,NFO,4500000,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0.1,391,0,-1,0,0,0,391,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth
Armstrong,Oko-Flex,MID,WHU,4500000,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,856,0,-1,0,0,0,856,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
Michael,Olise,MID,CRY,5500000,0,0,0,0,0,0,4373,0,0,0,0,0,0,0,0,4373,0,0,0,0,0,0,0,0,0,0,0,0,0.1,215,0,-1,0,0,0,215,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
Robin,Olsen,GLK,AVL,4000000,0,0,0,0,0,0,6653,0,0,0,0,0,0,0,0,6653,0,0,0,0,0,0,0,0,0,0,0,0,2,5677,0,-1,0,0,0,5677,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City
Amadou,Onana,MID,EVE,5000000,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,-1,0,0,0,1021,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Josh,Onomah,MID,FUL,4500000,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,854,0,0,0,0,0,0,0,0,0,0,0,0,0.1,395,0,-1,0,0,0,395,0,0,0,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Frank,Onyeka,MID,BRE,5000000,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,-1,0,0,0,152,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
,Ortega,GLK,MCI,4000000,0,0,0,0,0,0,4230,0,0,0,0,0,0,0,0,4230,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1770,0,-1,0,0,0,1770,0,0,0,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
,Pablo Marí,DEF,ARS,4500000,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0.1,162,0,-1,0,0,0,162,0,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
,Palhinha,MID,FUL,5000000,2,2,2,4E-07,4E-07,0,1954,0,2,0,0,0,0,0,0.4,1954,0,0,2,0,0.4,0,2,0,0,0,0,0,0.2,5758,0,-1,0,0,90,5758,0,0,10,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Cole,Palmer,MID,MCI,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2166,0,0,0,0,0,0,0,0.2,2166,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,1879,0,-1,0,0,2,1879,0,0,3,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
Jonathan,Panzo,DEF,NFO,4000000,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth
Troy,Parrott,FWD,TOT,4500000,0,0,0,0,0,0,2330,0,0,0,0,0,0,0,0,2330,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,-1,0,0,0,0,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Thomas,Partey,MID,ARS,5000000,3,3,3,6E-07,6E-07,0,8103,0,0,0,0,0,0,0,0.6,8103,0,0,3,0,0.6,0,3,0,0,1,0,0,0.7,11687,0,-1,0,0,90,11687,0,0,17,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Nathan,Patterson,DEF,EVE,4000000,2,2,2,5E-07,5E-07,0,23590,0,1,0,0,0,0,0,0.5,23590,0,0,2,0,0.5,0,2,0,0,0,0,0,5,128649,0,-1,0,0,90,128649,0,0,12,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Ben,Pearson,MID,BOU,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,3759,1,0,0,0,0,0,0,0.4,3759,0,0,2,0,0.4,0,2,0,0,1,0,0,0.4,12001,0,-1,0,0,71,12001,0,0,3,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
,Pellistri,MID,MUN,4500000,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0.1,131,0,-1,0,0,0,131,0,0,0,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Nicolas,Pépé,MID,ARS,5400000,0,0,0,0,0,0,8787,0,0,0,0,0,0,0,0,8787,-1,1,0,1,0,0,0,0,0,0,0,0,0.4,2024,0,-1,0,0,0,2024,-1,0,0,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Ayoze,Pérez,MID,LEI,5000000,0,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,0.1,637,0,-1,0,0,0,637,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Ivan,Perišić,DEF,TOT,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,344481,0,0,0,0,0,0,0,0.2,344481,0,0,1,0,0.2,0,1,0,0,0,0,0,19.9,32636,0,-1,0,0,24,32636,0,0,6,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Romain,Perraud,DEF,SOU,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,387,0,0,0,0,0,0,0,0.2,387,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,214,0,-1,0,0,18,214,0,0,2,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Kalvin,Phillips,MID,MCI,5000000,1,1,1,2E-07,2E-07,0,9206,0,0,0,0,0,0,0,0.2,9206,0,0,1,0,0.2,0,1,0,0,0,0,0,0.5,3026,0,-1,0,0,1,3026,0,0,3,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
Nathaniel,Phillips,DEF,LIV,4000000,0,0,0,0,0,0,2537,0,0,0,0,0,0,0,0,2537,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1568,0,-1,0,0,0,1568,0,0,0,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
Jaden,Philogene-Bidace,MID,AVL,4500000,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Everton,Crystal Palace,West Ham,Arsenal,Man City
Jordan,Pickford,GLK,EVE,4500000,3,3,3,6.66666666666667E-07,6.66666666666667E-07,0,25889,0,1,0,5,0,0,0,0.7,25889,0,0,3,0,0.7,0,3,0,0,0,0,0,5.9,35625,0,-1,0,0,90,35625,0,0,20,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Ethan,Pinnock,DEF,BRE,4500000,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-1,0,0,0,17,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
Luke,Plange,FWD,CRY,4500000,0,0,0,0,0,0,10890,0,0,0,0,0,0,0,0,10890,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5050,0,-1,0,0,0,5050,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
,Podence,MID,WOL,5500000,10,10,10,1.81818181818182E-06,1.81818181818182E-06,0,15129,0,2,0,0,0,1,0,1.8,15129,0,0,10,0,1.8,0,10,3,0,0,0,0,2,84373,0,-1,0,0,90,84373,0,0,28,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Nick,Pope,GLK,NEW,5000000,6,6,6,1.2E-06,1.2E-06,0,16634,0,0,0,0,0,0,0,1.2,16634,0,0,6,0,1.2,0,6,0,0,1,0,0,4.5,29110,0,-1,0,0,90,29110,0,0,21,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
Dennis,Praet,MID,LEI,5000000,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,-1,0,0,0,82,0,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Christian,Pulisic,MID,CHE,6000000,1,1,1,1.66666666666667E-07,1.66666666666667E-07,0,12098,0,0,0,0,0,0,0,0.2,12098,0,0,1,0,0.2,0,1,0,0,0,0,0,0.7,3497,0,-1,0,0,25,3497,0,0,7,Tottenham,Leeds United F.C.,Leicester,Southampton,West Ham
,R.Sessegnon,DEF,TOT,4500000,7,7,7,1.55555555555556E-06,1.55555555555556E-06,0,13253,1,1,0,0,0,1,0,1.6,13253,0,0,7,0,1.6,0,7,0,0,0,0,0,1.8,87919,0,-1,0,0,65,87919,0,0,19,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
,R.Williams,DEF,LIV,4000000,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
Jesurun,Rak-Sakyi,MID,CRY,4500000,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,-1,0,0,0,241,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
Calvin,Ramsay,DEF,LIV,4000000,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1284,0,-1,0,0,0,1284,0,0,0,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
Aaron,Ramsdale,GLK,ARS,5000000,6,6,6,1.2E-06,1.2E-06,0,55997,0,0,0,2,0,0,0,1.2,55997,0,0,6,0,1.2,0,6,0,0,1,0,0,15.4,85522,0,-1,0,0,90,85522,0,0,25,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Jacob,Ramsey,MID,AVL,5500000,0,0,0,0,0,0,29654,1,1,0,0,0,0,0,0,29654,0,0,0,0,0,0,0,0,0,0,0,0,1.8,3929,0,-1,0,0,45,3929,0,0,11,Everton,Crystal Palace,West Ham,Arsenal,Man City
Darren,Randolph,GLK,WHU,4000000,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1637,0,-1,0,0,0,1637,0,0,0,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
,Raphinha,MID,LEE,7000000,0,0,0,0,0,0,5949,0,0,0,0,0,0,0,0,5949,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Marcus,Rashford,MID,MUN,6500000,2,2,2,3.07692307692308E-07,3.07692307692308E-07,0,150497,0,2,0,0,0,0,0,0.3,150497,0,0,2,0,0.3,0,2,0,0,0,0,0,10.3,37374,0,-1,0,0,90,37374,0,0,-1,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
,Raya,GLK,BRE,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,26294,0,2,0,3,0,0,0,0.4,26294,0,0,2,0,0.4,0,2,0,0,0,0,0,5.6,9681,0,-1,0,0,90,9681,0,0,15,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
Tim,Ream,DEF,FUL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1049,0,2,0,0,0,0,0,0.2,1049,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,725,0,-1,0,0,90,725,0,0,12,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Nathan,Redmond,MID,SOU,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,734,0,0,0,0,0,0,0,0.2,734,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,170,0,-1,0,0,1,170,0,0,3,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Harrison,Reed,MID,FUL,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,6302,0,2,0,0,0,0,0,0.4,6302,0,0,2,0,0.4,0,2,0,0,0,0,0,0.7,23145,0,-1,0,0,90,23145,0,0,12,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Sergio,Reguilón,DEF,TOT,4400000,0,0,0,0,0,0,44920,0,0,0,0,0,0,0,0,44920,-1,1,0,1,0,0,0,0,0,0,0,0,2,3828,0,-1,0,0,0,3828,-1,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
,Ricardo,DEF,LEI,4400000,0,0,0,0,0,0,2983,0,0,0,0,0,0,0,0,2983,-1,1,0,1,0,0,0,0,0,0,0,0,0.1,98,0,-1,0,0,0,98,-1,0,0,Arsenal,Southampton,Chelsea,Man Utd,Brighton
Declan,Rice,MID,WHU,5000000,2,2,2,4E-07,4E-07,0,40336,0,2,0,0,0,0,0,0.4,40336,0,0,2,0,0.4,0,2,0,0,0,0,0,6.4,39778,0,-1,0,0,90,39778,0,0,10,Nottingham Forest FC,Brighton,Aston Villa,Tottenham,Chelsea
Chris,Richards,DEF,CRY,4500000,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0.1,94,0,-1,0,0,0,94,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
Omar,Richards,DEF,NFO,4500000,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,-1,0,0,0,17,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth
Taylor,Richards,MID,BHA,4500000,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
,Richarlison,FWD,TOT,8500000,0,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5218,0,-1,0,0,0,5218,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
Jairo,Riedewald,MID,CRY,4500000,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0.1,385,0,-1,0,0,0,385,0,0,0,Liverpool,Aston Villa,Man City,Brentford F.C.,Newcastle
Matt,Ritchie,DEF,NEW,4500000,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,0,1419,0,0,0,0,0,0,0,0,0,0,0,0,0.1,200,0,-1,0,0,0,200,0,0,0,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
Haydon,Roberts,DEF,BHA,4000000,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Newcastle,West Ham,Leeds United F.C.,Fulham,Leicester
Tyler,Roberts,MID,LEE,5000000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Andrew,Robertson,DEF,LIV,7000000,1,1,1,1.42857142857143E-07,1.42857142857143E-07,0,81024,0,2,0,0,0,0,0,0.1,81024,0,0,1,0,0.1,0,1,0,0,0,0,0,11.8,33300,0,-1,0,0,90,33300,0,0,4,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
Antonee,Robinson,DEF,FUL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,970,0,2,0,0,0,0,0,0.2,970,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,1401,0,-1,0,0,90,1401,0,0,13,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Joel,Robles,GLK,LEE,4000000,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,-1,0,0,0,243,0,0,0,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
,Roca,MID,LEE,5000000,2,2,2,4E-07,4E-07,0,784,0,1,0,0,0,0,0,0.4,784,0,0,2,0,0.4,0,2,0,0,0,0,0,0.1,549,0,-1,0,0,72,549,0,0,15,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
Marek,Rodák,GLK,FUL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,1487,0,2,0,1,0,0,0,0.2,1487,0,0,1,0,0.2,0,1,0,0,0,0,0,0.2,2179,0,-1,0,0,90,2179,0,0,11,Wolverhampton,Brentford F.C.,Arsenal,Brighton,Tottenham
Joe,Rodon,DEF,TOT,4000000,0,0,0,0,0,0,2419,0,0,0,0,0,0,0,0,2419,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
,Rodri,MID,MCI,6000000,3,3,3,5E-07,5E-07,0,32249,0,0,0,0,0,0,0,0.5,32249,0,0,3,0,0.5,0,3,0,0,1,0,0,2.9,21925,0,-1,0,0,88,21925,0,0,18,Bournemouth,Newcastle,Crystal Palace,Nottingham Forest FC,Aston Villa
,Rodrigo,MID,LEE,6000000,7,7,7,1.16666666666667E-06,1.16666666666667E-06,0,13867,0,1,0,0,0,1,0,1.2,13867,0,0,7,0,1.2,0,7,0,0,0,0,0,1.7,49429,0,-1,0,0,64,49429,0,0,23,Southampton,Chelsea,Brighton,Everton,Brentford F.C.
,Roerslev,DEF,BRE,4500000,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,-1,0,0,0,61,0,0,0,Man Utd,Fulham,Everton,Crystal Palace,Leeds United F.C.
Cristian,Romero,DEF,TOT,5000000,2,2,2,4E-07,4E-07,0,25109,0,1,0,0,0,0,0,0.4,25109,0,0,2,0,0.4,0,2,0,0,0,0,0,2.6,11086,0,-1,0,0,90,11086,0,0,11,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
,Romeu,MID,SOU,5000000,2,2,2,4E-07,4E-07,0,928,0,4,0,0,0,0,0,0.4,928,0,0,2,0,0.4,0,2,0,0,0,0,0,0.1,245,0,-1,0,0,74,245,0,0,9,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
,Ronaldo,FWD,MUN,10500000,1,1,1,9.52380952380952E-08,9.52380952380952E-08,0,70534,0,0,0,0,0,0,0,0.1,70534,0,0,1,0,0.1,0,1,0,0,0,0,0,4.6,25816,0,-1,0,0,37,25816,0,0,3,Brentford F.C.,Liverpool,Southampton,Leicester,Arsenal
Connor,Ronan,MID,WOL,4500000,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,1641,0,-1,0,0,0,1641,0,0,0,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Salomón,Rondón,FWD,EVE,5000000,0,0,0,0,0,0,3627,0,0,0,0,0,0,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,0,0.3,8279,0,-1,0,0,0,8279,0,0,0,Aston Villa,Nottingham Forest FC,Brentford F.C.,Leeds United F.C.,Liverpool
Joe,Rothwell,MID,BOU,5000000,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,-1,0,0,0,53,0,0,0,Man City,Arsenal,Liverpool,Wolverhampton,Nottingham Forest FC
,S.Armstrong,MID,SOU,5000000,1,1,1,2E-07,2E-07,0,1183,0,2,0,0,0,0,0,0.2,1183,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,612,0,-1,0,0,45,612,0,0,0,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
,S.Longstaff,MID,NEW,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,8040,0,0,0,0,0,0,0,0.2,8040,0,0,1,0,0.2,0,1,0,0,0,0,0,1.1,6132,0,-1,0,0,10,6132,0,0,9,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
,Sá,GLK,WOL,5000000,2,2,2,4E-07,4E-07,0,29753,0,2,0,3,0,0,0,0.4,29753,0,0,2,0,0.4,0,2,0,0,0,0,0,3.6,6949,0,-1,0,0,90,6949,0,0,17,Fulham,Tottenham,Newcastle,Bournemouth,Southampton
Allan,Saint-Maximin,MID,NEW,6500000,3,3,3,4.61538461538462E-07,4.61538461538462E-07,0,59389,0,0,0,0,0,0,0,0.5,59389,0,0,3,0,0.5,0,3,0,0,1,0,0,7.4,42469,0,-1,0,0,89,42469,0,0,6,Brighton,Man City,Wolverhampton,Liverpool,Crystal Palace
Bukayo,Saka,MID,ARS,8000000,6,6,6,7.5E-07,7.5E-07,0,117900,0,0,0,0,0,0,0,0.8,117900,0,0,6,0,0.8,0,6,0,0,1,0,1,21.8,84403,0,-1,0,0,90,84403,0,0,10,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Mohamed,Salah,MID,LIV,13000000,12,12,12,9.23076923076923E-07,9.23076923076923E-07,0,36308,0,2,0,0,0,1,0,0.9,36308,0,0,12,0,0.9,0,12,2,0,0,0,1,62.8,161831,0,-1,0,1,90,161831,0,0,34,Crystal Palace,Man Utd,Bournemouth,Newcastle,Everton
William,Saliba,DEF,ARS,4500000,8,8,8,1.77777777777778E-06,1.77777777777778E-06,0,23797,0,0,0,0,0,0,0,1.8,23797,0,0,8,0,1.8,0,8,2,0,1,0,0,5.3,192776,0,-1,0,0,90,192776,0,0,30,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Mohammed,Salisu,DEF,SOU,4500000,-2,-2,-2,-4.44444444444444E-07,-4.44444444444444E-07,0,2605,0,4,0,0,0,0,0,-0.4,2605,0,0,-2,0,-0.4,0,-2,0,0,0,0,0,0.2,609,1,-1,0,0,90,609,0,0,7,Leeds United F.C.,Leicester,Man Utd,Chelsea,Wolverhampton
Brice,Samba,GLK,NFO,4500000,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,West Ham,Everton,Tottenham,Man City,Bournemouth
,Sambi,MID,ARS,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,3296,0,0,0,0,0,0,0,0.2,3296,0,0,1,0,0.2,0,1,0,0,0,0,0,0.3,3411,0,-1,0,0,1,3411,0,0,3,Leicester,Bournemouth,Fulham,Aston Villa,Man Utd
Davinson,Sánchez,DEF,TOT,4500000,0,0,0,0,0,0,12289,0,0,0,0,0,0,0,0,12289,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1097,0,-1,0,0,0,1097,0,0,0,Chelsea,Wolverhampton,Nottingham Forest FC,West Ham,Fulham
